font_size_ratio,is_bold,word_count,is_all_caps,is_title_case,x_position_norm,y_position_norm,block_width_norm,block_height,space_above,"pdf_file=VALUE(MID(A1,5,LEN(A1)-4))",page_num,text_preview,label
0.9999999,0,29,0,0,0.156531664,0.483311778,0.647679323,22.51956177,23.15701294,file03.pdf,11,Expected term on the Steering Committee is the time required to complete develop,Body_Text
0.9999999,1,2,0,1,0.147124995,0.526647857,0.073541255,11.11535645,34.32217407,file03.pdf,11,6. Chair,H3
0.9999999,0,12,0,0,0.156531664,0.555886509,0.517640332,11.11535645,23.15701294,file03.pdf,11,Chair will be appointed by the Board of the Ontario Library Association.,Body_Text
0.9999999,0,4,0,0,0.156531664,0.587703165,0.124153287,11.11535645,25.1987915,file03.pdf,11,Role of the Chair:,Body_Text
0.9999999,0,62,0,0,0.156531664,0.616790887,0.685867384,45.68649292,23.03747559,file03.pdf,11,In addition to the characteristics for appointees (4.2) the role of the chair wi,Body_Text
0.9999999,1,2,0,1,0.147124995,0.689227249,0.101583892,11.11535645,57.36959839,file03.pdf,11,7. Meetings,H3
0.9999999,0,24,0,0,0.156531664,0.718465863,0.67437612,22.63909912,23.15698242,file03.pdf,11,It is expected that in person meetings are held once per month and the majority ,Body_Text
0.9999999,1,6,0,0,0.147124995,0.761801903,0.358668957,11.11535645,34.32214355,file03.pdf,11,8. Lines of Accountability and Communication,H3
0.9999999,0,17,0,0,0.156531664,0.791040594,0.649053461,22.63903809,23.15704346,file03.pdf,11,"8.1 The Steering Committee is accountable to the Province of Ontario, and to its",Body_Text
0.9999999,0,65,0,0,0.156531664,0.834678419,0.697137446,57.09069824,34.56115723,file03.pdf,11,8.2 The role of the Ontario Library Association is to assume responsibility for ,Body_Text
0.862306277,1,15,0,0,0.147125169,0.922954367,0.709356744,12.92407227,69.91455078,file03.pdf,11,RFP: To Develop the Ontario Digital Library Business Plan March 2003 12121212,Body_Text
0.9999999,0,44,0,0,0.156536925,0.105769986,0.692822026,45.56702423,-647.2100296,file03.pdf,12,8.3 The Steering Committee is accountable to its constituent groups and other st,Body_Text
0.9999999,1,5,0,0,0.147130256,0.178206396,0.307557274,11.11535645,57.36963654,file03.pdf,12,9. Financial and Administrative Policies,H3
0.9999999,0,32,0,0,0.156553181,0.20744501,0.688120424,45.5670166,23.15698242,file03.pdf,12,9.1 Service on the Steering Committee is non-remunerative 9.2 Travel and meeting,Body_Text
0.9999999,0,65,0,0,0.205962574,0.265494761,0.647196614,57.09069824,45.97540283,file03.pdf,12,The ODL Steering Committee will function according to standard conflict of inter,Body_Text
0.862306277,1,15,0,0,0.147125169,0.922954367,0.709356744,12.92407227,520.7080078,file03.pdf,12,RFP: To Develop the Ontario Digital Library Business Plan March 2003 13131313,Body_Text
1.204819152,0,6,0,0,0.156929091,0.116818149,0.562959135,16.90799713,-638.4598846,file03.pdf,13,Appendix C: ODL’s Envisioned Electronic Resources,H2
0.9999999,0,69,0,0,0.156928754,0.172860964,0.657896865,57.09075928,44.38591003,file03.pdf,13,The purpose of the ODL is to provide equal access to information for all Ontario,Body_Text
0.9999999,0,3,0,1,0.156928754,0.259998437,0.171619602,11.11535645,69.01287842,file03.pdf,13,1. Reference Resources,Body_Text
0.9999999,0,59,0,0,0.156928754,0.289086159,0.627714381,183.6125488,23.03747559,file03.pdf,13,#NAME?,Body_Text
0.9999999,0,3,0,1,0.156925713,0.535973366,0.126391105,11.11535645,195.534668,file03.pdf,13,2. Subject Guides,Body_Text
0.9999999,0,28,0,0,0.156925713,0.564910195,0.285072389,103.1856079,22.91796875,file03.pdf,13,#NAME?,Body_Text
0.9999999,0,3,0,0,0.156928767,0.710097342,0.159125708,11.11535645,114.9882202,file03.pdf,13,3. Educational tool-kits,Body_Text
0.9999999,0,17,0,0,0.156928742,0.739185064,0.463796254,57.09075928,23.03747559,file03.pdf,13,#NAME?,Body_Text
0.9999999,0,6,0,0,0.156932045,0.826322536,0.25414776,11.11535645,69.01287842,file03.pdf,13,"4. Journals, books, maps, music etc.",Body_Text
0.862306277,1,15,0,0,0.147125169,0.922954367,0.709356744,12.92407227,76.53240967,file03.pdf,13,RFP: To Develop the Ontario Digital Library Business Plan March 2003 14141414,Body_Text
2.544356139,1,5,0,0,0.205589382,0.047183827,0.712948531,28.00720978,37.36959076,file04.pdf,0,Parsippany -Troy Hills STEM Pathways,Body_Text
1.168492991,0,50,0,0,0.131254084,0.111987634,0.757312775,74.82408905,51.32461548,file04.pdf,0,Mission Statement:  To provide PTHSD high school students with the opportunity t,Body_Text
1.390691996,0,2,1,0,0.392448849,0.553251748,0.204183915,19.0586853,349.4811783,file04.pdf,0,PATHWAY OPTIONS,H1
1.390877315,1,2,1,0,0.191471075,0.590599214,0.204110987,15.31018066,29.57919312,file04.pdf,0,REGULAR PATHWAY,Body_Text
0.999999909,1,64,0,0,0.122192109,0.634578281,0.355911878,159.6065674,34.8314209,file04.pdf,0,●4 credits of Math●4 credits of Science●4 credits of STEM-designated electives●M,Body_Text
1.013959817,1,108,0,0,0.524141199,0.590599214,0.36301846,284.4987183,-34.8314209,file04.pdf,0,DISTINCTION PATHWAY●4 credits of Math - At least one math course should be an AP,Body_Text
1.272890493,0,1,0,1,0.074203105,0.230603863,0.059960758,17.44425964,-285.1163177,file04.pdf,0,Goals:,Body_Text
1.0455472,0,26,0,0,0.06762173,0.266374761,0.490221348,38.8311615,28.33055115,file04.pdf,0,"• Inspire keen interest in mathematics, science, engineering, andtechnology, dev",Body_Text
1.0455472,0,81,0,0,0.06483993,0.31754958,0.488320195,160.4283752,40.2298584,file04.pdf,0,• Expose students to potential career opportunities in the field.• Encourage stu,Body_Text
1.197610817,1,7,0,0,0.335899161,0.125983802,0.398875081,13.02371979,106.0783615,file01.pdf,0,Application form for grant of LTC advance,Body_Text
0.999999897,1,6,0,0,0.117680667,0.15794831,0.291462297,14.69454956,26.91411591,file01.pdf,0,1. Name of the Government Servant,Body_Text
0.999999897,1,2,0,1,0.117680667,0.179392962,0.133288664,14.75302124,18.05639648,file01.pdf,0,2. Designation,Body_Text
0.999999897,1,1,0,0,0.117680667,0.214875554,0.020340415,11.7517395,29.87634277,file01.pdf,0,3,Body_Text
0.999999897,0,6,0,0,0.161342127,0.200907057,0.336170408,11.7517395,-11.76147461,file01.pdf,0,Date of entering the Central Government,Body_Text
0.999999897,0,1,0,1,0.161342127,0.221784632,0.05669112,11.7517395,17.57891846,file01.pdf,0,Service,Body_Text
0.999999897,1,6,1,0,0.117680667,0.243298655,0.166175611,14.69454956,18.11480713,file01.pdf,0,4. PAY + SI + NPA,Body_Text
0.999999897,1,5,0,0,0.117680667,0.264743307,0.292577599,14.75302124,18.05639648,file01.pdf,0,5. Whether permanent or temporary,Body_Text
0.999999897,1,9,0,0,0.117680667,0.286338371,0.368919706,11.7517395,18.18304443,file01.pdf,0,6. Home Town as recorded in the Service Book,Body_Text
0.999999897,1,1,0,0,0.117680667,0.314773088,0.020340415,11.7517395,23.94203186,file01.pdf,0,7,Body_Text
0.999999897,0,8,0,0,0.161342127,0.300804573,0.336052287,11.75175476,-11.76148987,file01.pdf,0,Whether wife / husband is employed and if,Body_Text
0.999999897,0,5,0,0,0.161342127,0.321682167,0.196347148,11.7517395,17.57893372,file01.pdf,0,so whether entitled to LTC,Body_Text
0.999999897,1,1,0,0,0.117680667,0.36764983,0.020340415,11.7517395,38.70477295,file01.pdf,0,8,Body_Text
0.999999897,0,8,0,0,0.161342127,0.343207787,0.336049158,11.7517395,-20.5802002,file01.pdf,0,Whether the concession is to be availed for,Body_Text
0.999999897,0,9,0,0,0.161342127,0.364085363,0.336217646,11.7517395,17.57891846,file01.pdf,0,visiting home town and if so block for which,Body_Text
0.999999897,0,5,0,0,0.161342127,0.385032309,0.151347723,11.75177002,17.6373291,file01.pdf,0,LTC is to be availed.,Body_Text
0.999999897,1,1,0,0,0.117680667,0.430918931,0.020340415,11.75177002,38.63653564,file01.pdf,0,9,Body_Text
0.999999897,0,9,0,0,0.161342127,0.406476961,0.336147481,11.7517395,-20.58013916,file01.pdf,0,(a) If the concession is to visit anywhere in,Body_Text
0.999999897,0,6,0,0,0.161342127,0.427423908,0.215773869,11.75177002,17.6373291,file01.pdf,0,"India, the place to be visited.",Body_Text
0.999999897,0,7,0,0,0.161342127,0.448301483,0.244189735,11.7517395,17.57891846,file01.pdf,0,(b) Block for which to be availed.,Body_Text
0.999999897,1,1,0,0,0.117680667,0.494269074,0.030730073,11.75177002,38.70471191,file01.pdf,0,10,Body_Text
0.999999897,0,6,0,0,0.161342127,0.469827104,0.336273501,11.7517395,-20.58013916,file01.pdf,0,Single rail fare/bus fare from the,Body_Text
0.999999897,0,7,0,0,0.161342127,0.490704607,0.336150661,11.75177002,17.57885742,file01.pdf,0,headquarters to home town/place of visit by,Body_Text
0.999999897,0,2,0,0,0.161342127,0.511582182,0.110906008,11.7517395,17.57891846,file01.pdf,0,shortest route.,Body_Text
0.999999897,1,1,0,0,0.117680667,0.592175989,0.030730073,11.7517395,67.85998535,file01.pdf,0,11,Body_Text
0.999999897,0,11,0,0,0.161342127,0.533177247,0.428172136,11.7517395,-49.67694092,file01.pdf,0,Persons in respect of whom LTC is proposed to be availed.,Body_Text
0.999999897,1,8,0,1,0.161342127,0.5511384,0.693400048,60.64910889,15.12329102,file01.pdf,0,S.No Name Age Relationship 1. 2. 3. 4.,Body_Text
0.999999897,1,2,0,0,0.174165357,0.628804331,0.020340415,23.99066162,65.39471436,file01.pdf,0,5. 6.,Body_Text
0.999999897,1,6,0,0,0.117696964,0.666427866,0.421405183,17.62762451,31.67901611,file01.pdf,0,12. Amount of advance required. Rs.,Body_Text
0.999999897,0,35,0,0,0.117696913,0.708831062,0.845622292,23.45471191,35.70349121,file01.pdf,0,I declare that the particulars furnished above are true and correct to the best ,Body_Text
0.999999897,0,34,0,0,0.117713326,0.750667182,0.845592749,23.51318359,35.22601318,file01.pdf,0,In the event of cancellation of the journey or if I fail to produce the tickets ,Body_Text
0.999999897,1,1,0,1,0.117713326,0.806390758,0.043428924,11.75170898,46.91925049,file01.pdf,0,Date,Body_Text
0.999999897,1,4,0,0,0.677385808,0.820359327,0.28559755,11.75170898,11.76153564,file01.pdf,0,Signature of Government Servant.,Body_Text
2.409638303,1,1,0,1,0.412826787,0.239419224,0.185137182,26.75999451,189.6200256,file02.pdf,0,Overview,Body_Text
2.409638303,1,3,0,1,0.227689531,0.309146496,0.555572485,26.76000977,55.22399902,file02.pdf,0,Foundation Level Extensions,Body_Text
1.204819152,0,2,0,1,0.45047386,0.482866191,0.104784299,13.37997437,137.5859985,file02.pdf,0,Version 1.0,Body_Text
1.807228727,0,5,0,1,0.168856203,0.588005027,0.670058656,20.07000732,83.2699585,file02.pdf,0,International Software Testing Qualifications Board,Body_Text
0.9999999,0,18,0,0,0.115921569,0.823593679,0.67654773,22.62915039,186.5862122,file02.pdf,0,"Copyright Notice This document may be copied in its entirety, or extracts made, ",Body_Text
1.029259793,0,11,0,1,0.121607849,0.048770471,0.721019383,34.14537811,-613.6599808,file02.pdf,1,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
0.9999999,0,1,0,1,0.806450638,0.077861352,0.047863331,11.10540009,23.03997803,file02.pdf,1,Board,Body_Text
0.9999999,0,10,0,0,0.115921569,0.151977529,0.673698026,11.10540009,58.70001221,file02.pdf,1,Copyright © International Software Testing Qualifications Board (hereinafter cal,Body_Text
0.9999999,0,9,0,0,0.125132941,0.907428472,0.74599751,11.39422607,598.3171463,file02.pdf,1,"Version 2014 Page 2 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.20666504,file02.pdf,1,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,2,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,2,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.602409475,1,2,0,1,0.115921569,0.137545711,0.21337372,17.79540253,70.30998993,file02.pdf,2,Revision History,H1
0.9999999,1,53,0,0,0.121607849,0.17606847,0.731617759,84.66539001,30.51002502,file02.pdf,2,Version Date Remarks 0.1 18 JUNE 2013 Initial version 0.2 23 JULY 2013 WG review,Body_Text
0.9999999,0,9,0,0,0.125137254,0.907433789,0.745997485,11.39422607,579.241333,file02.pdf,2,"Version 2014 Page 3 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.20245361,file02.pdf,2,© International Software Testing Qualifications Board,Body_Text
0.9999999,1,1,0,0,0.248070586,0.182735096,0.626975589,11.10539246,-592.1638184,file02.pdf,3,................................................................................,Body_Text
0.9999999,1,1,0,0,0.25708666,0.204704978,0.617959415,11.10539246,17.40014648,file02.pdf,3,................................................................................,Body_Text
0.9999999,1,1,0,0,0.527731802,0.226825753,0.347333721,11.10539246,17.51965332,file02.pdf,3,............................................................................,Body_Text
0.9999999,1,1,0,0,0.586385141,0.248946527,0.28863311,11.10539246,17.51965332,file02.pdf,3,...............................................................,Body_Text
0.9999999,0,6,0,0,0.315349454,0.271218194,0.559875937,68.63442993,17.63916016,file02.pdf,3,................................................................................,Body_Text
0.9999999,1,1,0,0,0.676594753,0.365825692,0.18946609,11.10540771,74.92913818,file02.pdf,3,.........................................,Body_Text
0.9999999,0,2,0,0,0.240031024,0.388097358,0.625753565,22.50961304,17.63916016,file02.pdf,3,................................................................................,Body_Text
0.9999999,1,1,0,0,0.239054561,0.424466451,0.626978955,11.10540771,28.80432129,file02.pdf,3,................................................................................,Body_Text
0.9999999,0,2,0,0,0.272986917,0.446738118,0.592830184,22.62911987,17.63916016,file02.pdf,3,................................................................................,Body_Text
1.029259793,0,11,0,1,0.121607849,0.048770471,0.721019383,34.14537811,-315.1903763,file02.pdf,3,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
0.9999999,0,1,0,1,0.806450638,0.077861352,0.047863331,11.10540009,23.03997803,file02.pdf,3,Board,Body_Text
1.602409475,1,3,0,0,0.115921569,0.137545711,0.225187264,17.79540253,47.2700119,file02.pdf,3,Table of Contents,H1
0.9999999,1,3,0,1,0.115921569,0.182735096,0.772127787,11.10539246,35.78999329,file02.pdf,3,Revision History 3,Body_Text
0.9999999,1,4,0,0,0.115921519,0.204704978,0.772127837,11.10539246,17.40014648,file02.pdf,3,Table of Contents 4,Body_Text
0.9999999,1,8,0,0,0.115921519,0.226825753,0.772127837,11.10539246,17.51965332,file02.pdf,3,1. Introduction to the Foundation Level Extensions 6,Body_Text
0.9999999,1,9,0,0,0.115921519,0.248946527,0.772127837,11.10539246,17.51965332,file02.pdf,3,2. Introduction to Foundation Level Agile Tester Extension 7,Body_Text
0.9999999,0,29,0,0,0.132196015,0.271218194,0.755869597,68.63442993,17.63916016,file02.pdf,3,2.1 Intended Audience 7 2.2 Career Paths for Testers 7 2.3 Learning Objectives 7,Body_Text
0.9999999,1,12,0,0,0.115937775,0.363964466,0.771890279,13.28665161,73.45504761,file02.pdf,3,3. Overview of the Foundation Level Extension – Agile Tester Syllabus10,Body_Text
0.9999999,0,7,0,1,0.132196115,0.388097358,0.755631939,22.50961304,19.11325073,file02.pdf,3,3.1 Business Outcomes 10 3.2 Content10,Body_Text
0.9999999,1,3,0,1,0.115921569,0.424466451,0.771906485,11.10540771,28.80432129,file02.pdf,3,4. References 12,Body_Text
0.9999999,0,9,0,0,0.132196115,0.446738118,0.755648295,22.62911987,17.63916016,file02.pdf,3,4.1 Trademarks 12 4.2 Documents and Web Sites12,Body_Text
0.9999999,0,9,0,0,0.125165553,0.907463613,0.74599751,11.39422607,364.8945923,file02.pdf,3,"Version 2014 Page 4 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.17883301,file02.pdf,3,© International Software Testing Qualifications Board,Body_Text
1.029259793,0,11,0,1,0.121607849,0.048770471,0.721019383,34.14537811,-698.2638016,file02.pdf,4,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
0.9999999,0,1,0,1,0.806450638,0.077861352,0.047863331,11.10540009,23.03997803,file02.pdf,4,Board,Body_Text
1.602409475,0,1,0,1,0.115921569,0.137545711,0.233323789,17.79540253,47.2700119,file02.pdf,4,Acknowledgements,H1
0.9999999,0,18,0,0,0.115921569,0.182886605,0.731208901,22.50956726,35.9099884,file02.pdf,4,This document was produced by a team from the International Software Testing Qua,Body_Text
0.9999999,0,17,0,0,0.115921569,0.226373538,0.77038649,11.10539246,34.44165039,file02.pdf,4,The Agile Extension team thanks the review team and the National Boards for thei,Body_Text
0.9999999,0,53,0,0,0.115921569,0.255461259,0.771135168,45.5868988,23.03747559,file02.pdf,4,"At the time the Foundation Level Agile Extension Syllabus was completed, the Agi",Body_Text
0.9999999,0,24,0,0,0.115921569,0.328086237,0.716664483,22.62911987,57.51898193,file02.pdf,4,"Authors: Rex Black, Anders Claesson, Gerry Coleman, Bertrand Cornanguer, Istvan ",Body_Text
0.9999999,0,41,0,0,0.115921569,0.371573207,0.749329062,45.67654419,34.44168091,file02.pdf,4,"Internal Reviewers: Mette Bruhn-Pedersen, Christopher Clements, Alessandro Colli",Body_Text
0.9999999,0,141,0,0,0.115921519,0.444160461,0.771118862,114.7193604,57.48910522,file02.pdf,4,"The team thanks also the following persons, from the National Boards and the Agi",Body_Text
0.9999999,0,18,0,0,0.115921519,0.60392295,0.74402025,22.62911987,126.5318909,file02.pdf,4,This document was formally approved for release by the General Assembly of the I,Body_Text
0.9999999,0,9,0,0,0.125132941,0.90750176,0.74599751,11.39422607,240.4344177,file02.pdf,4,"Version 2014 Page 5 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.14862061,file02.pdf,4,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,5,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,5,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.602409475,1,7,0,0,0.115921569,0.155272956,0.645547954,17.7953949,84.34996796,file02.pdf,5,1. Introduction to the Foundation Level Extensions,H1
0.9999999,0,33,0,0,0.115921544,0.18470479,0.772922267,34.15287781,23.31001282,file02.pdf,5,This overview document is intended for anyone with an interest in the ISTQB Foun,Body_Text
0.9999999,0,42,0,0,0.115921544,0.24274198,0.773119035,34.15287781,45.9654541,file02.pdf,5,"From time to time, ISTQB will update this document to reflect any additional ext",Body_Text
0.9999999,0,107,0,0,0.115921544,0.300967823,0.773096197,80.12817383,46.11486816,file02.pdf,5,The ISTQB Foundation and Advanced Level syllabi have been defined and have been ,Body_Text
0.9999999,0,9,0,0,0.115921581,0.41705461,0.514030444,11.10540771,91.94073486,file02.pdf,5,The following Foundation Level Extension syllabus has been released:,Body_Text
0.9999999,0,3,0,1,0.1453459,0.430648996,0.121049769,13.28665161,10.76675415,file02.pdf,5, Agile Tester,Body_Text
0.9999999,0,62,0,0,0.11593785,0.461447051,0.773053861,57.22018433,24.39205933,file02.pdf,5,"In this document, each Foundation Level Extension syllabus is summarized and the",Body_Text
0.9999999,0,9,0,0,0.125149222,0.907483958,0.745997485,11.39422607,353.2612305,file02.pdf,5,"Version 2014 Page 6 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.16271973,file02.pdf,5,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,6,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,6,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.602409475,1,8,0,0,0.115921569,0.155272956,0.738762799,17.7953949,84.34996796,file02.pdf,6,2. Introduction to Foundation Level Agile Tester Extension,H1
0.9999999,0,70,0,0,0.115921569,0.182843565,0.773117614,58.55488586,21.83592224,file02.pdf,6,The certification for Foundation Level Extension – Agile Tester is designed for ,Body_Text
1.409638403,0,3,0,1,0.115921569,0.274436604,0.241458294,15.65460205,72.54168701,file02.pdf,6,2.1 Intended Audience,H2
0.9999999,0,16,0,0,0.115921569,0.302275417,0.769141652,13.28665161,22.04833984,file02.pdf,6,The Foundation Level Extension – Agile Tester qualification is aimed at four mai,Body_Text
0.9999999,0,109,0,0,0.145329619,0.318686822,0.743714252,114.6993408,12.99783325,file02.pdf,6,1. Professionals who have achieved in-depth testing experience in traditional me,Body_Text
0.9999999,0,25,0,0,0.115954131,0.478424072,0.772902345,22.64904785,126.5119019,file02.pdf,6,"These professionals include people who are in roles such as testers, test analys",Body_Text
0.9999999,0,42,0,0,0.115970387,0.520225872,0.772721933,47.03112793,33.10702515,file02.pdf,6,This Foundation Level Extension – Agile Tester certification may also be appropr,Body_Text
1.409638403,0,5,0,0,0.115921569,0.611772479,0.301011279,15.65460205,72.50491333,file02.pdf,6,2.2 Career Paths for Testers,H2
0.9999999,0,53,0,0,0.115921569,0.641434641,0.772925333,45.55700684,23.49243164,file02.pdf,6,"Building on the Foundation Level, the Agile Tester Extension supports the defini",Body_Text
0.9999999,0,20,0,0,0.115954131,0.712198354,0.772679647,24.10321045,56.04486084,file02.pdf,6,People possessing an ISTQB Foundation Level Extension – Agile Tester certificate,Body_Text
1.409638403,0,3,0,1,0.115921569,0.774840692,0.252699459,15.65460205,49.61273193,file02.pdf,6,2.3 Learning Objectives,H2
0.9999999,0,29,0,0,0.115921569,0.804502776,0.772645589,22.62915039,23.49237061,file02.pdf,6,"In general, the Foundation Level syllabus is examinable at a K1 level, i.e., the",Body_Text
0.9999999,0,19,0,0,0.115921569,0.847989708,0.772819519,22.61920166,34.44165039,file02.pdf,6,"In addition, all Foundation Level syllabus learning objectives are examinable at",Body_Text
0.9999999,0,9,0,0,0.125132941,0.907435408,0.74599751,11.39422607,47.08099365,file02.pdf,6,"Version 2014 Page 7 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.20117188,file02.pdf,6,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,7,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,7,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
0.9999999,0,39,0,0,0.115921544,0.13743205,0.77263574,34.15288544,70.2199707,file02.pdf,7,"That said, each extension level exam focuses on the learning objectives defined ",Body_Text
1.409638403,0,3,0,1,0.115921569,0.198224501,0.252754511,15.65460205,48.14762115,file02.pdf,7,2.4 Entry Requirements,H2
0.9999999,0,23,0,0,0.115921569,0.226025398,0.772891225,24.10322571,22.01831055,file02.pdf,7,"To be able to participate in a Foundation Level Extension – Agile Tester exam, c",Body_Text
1.409638403,0,5,0,0,0.115921569,0.274133586,0.361119389,15.65460205,38.10168457,file02.pdf,7,2.5 Structure and Course Duration,H2
0.9999999,0,19,0,0,0.115921569,0.301972399,0.77270074,24.10324097,22.04833984,file02.pdf,7,The Foundation Level Extension – Agile Tester syllabus has no shared or common e,Body_Text
0.9999999,0,12,0,0,0.115921569,0.347320634,0.500182507,11.10540771,35.915802,file02.pdf,7,The syllabi must be taught in the following minimum number of days:,Body_Text
0.9999999,1,2,0,1,0.346748377,0.380651763,0.298682094,11.10540771,26.39825439,file02.pdf,7,Syllabus Days,Body_Text
0.9999999,0,3,0,1,0.346748377,0.403530545,0.283801683,11.10540771,18.11999512,file02.pdf,7,Baseline: Foundation 3,Body_Text
0.9999999,0,4,0,1,0.346748377,0.426257817,0.283801683,11.10540771,18,file02.pdf,7,Extension: Agile Tester 2,Body_Text
0.9999999,0,18,0,0,0.115921569,0.463530569,0.772835875,22.62911987,29.52001953,file02.pdf,7,The following figure shows the structure of the Agile Tester Extension and its r,Body_Text
0.9999999,0,9,0,0,0.125137254,0.907433789,0.745997485,11.39422607,351.5713501,file02.pdf,7,"Version 2014 Page 8 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.20245361,file02.pdf,7,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,8,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,8,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.409638403,0,4,0,1,0.115921569,0.169133543,0.236234553,15.65460205,95.3275528,file02.pdf,8,2.6 Keeping It Current,H2
0.9999999,0,56,0,0,0.115921569,0.198795742,0.772897608,45.67662048,23.49246216,file02.pdf,8,The software industry changes rapidly. To deal with these changes and to provide,Body_Text
0.9999999,0,9,0,0,0.125132941,0.907452362,0.74599751,11.39422607,561.2560425,file02.pdf,8,"Version 2014 Page 9 of 12 May 31, 2014",Body_Text
0.602409576,0,6,0,1,0.125137254,0.930416685,0.23318631,6.690002441,18.18774414,file02.pdf,8,© International Software Testing Qualifications Board,Body_Text
0.9999999,0,2,0,1,0.703839869,0.077861352,0.150474199,11.10540009,-675.2238235,file02.pdf,9,Qualifications Board,Body_Text
1.034136442,0,10,0,1,0.121607849,0.048770471,0.721019383,31.61254883,-23.03997803,file02.pdf,9,International Overview Software Testing Foundation Level Extension – Agile Teste,Body_Text
1.602409475,1,11,0,0,0.115921569,0.148351149,0.768129785,38.63916016,78.86789703,file02.pdf,9,3. Overview of the Foundation Level Extension – Agile TesterSyllabus,H1
1.409638403,0,3,0,1,0.115921569,0.237315361,0.253821255,15.65460205,70.45965576,file02.pdf,9,3.1 Business Outcomes,H2
0.9999999,0,21,0,0,0.115921569,0.266977561,0.772188124,23.33630371,23.49246216,file02.pdf,9,This section lists the Business Outcomes expected of a candidate who has achieve,Body_Text
0.9999999,0,4,0,0,0.115905288,0.308641029,0.16294043,13.28665161,32.99746704,file02.pdf,9,An Agile Tester can…,Body_Text
0.9999999,0,18,0,0,0.176111109,0.339591132,0.663759269,22.62542725,24.51248169,file02.pdf,9,AFM1 Collaborate in a cross-functional Agile team being familiar with principles,Body_Text
0.9999999,0,12,0,0,0.176111109,0.383227531,0.640944088,11.10540771,34.56002808,file02.pdf,9,AFM2 Adapt existing testing experience and knowledge to Agile values and princip,Body_Text
0.9999999,0,9,0,0,0.176111109,0.414742672,0.473836263,11.10540771,24.95999146,file02.pdf,9,AFM3 Support the Agile team in planning test-related activities.,Body_Text
0.9999999,0,12,0,0,0.176111109,0.44640936,0.567365659,11.10540771,25.08001709,file02.pdf,9,AFM4 Apply relevant methods and techniques for testing in an Agile project.,Body_Text
0.9999999,0,9,0,0,0.176111109,0.47807601,0.424032324,11.10540771,25.07998657,file02.pdf,9,AFM5 Assist the Agile team in test automation activities.,Body_Text
0.9999999,0,18,0,0,0.176111109,0.509767937,0.658770293,22.50540161,25.1000061,file02.pdf,9,AFM6 Assist business stakeholders in defining understandable and testable user s,Body_Text
0.9999999,0,15,0,0,0.176111109,0.553252789,0.678355647,22.62539673,34.44000244,file02.pdf,9,AFM7 Work and share information with other team members using effective communic,Body_Text
0.9999999,0,27,0,0,0.115921519,0.610330948,0.76567666,24.10321045,45.2059021,file02.pdf,9,"In general, a Certified Tester Foundation Level – Agile Tester is expected to ha",Body_Text
